population,x,y
IDHmut_TP53wt,-118.97494326456345,-33.62536770575487
IDHmut_TP53wt,-206.3550202474071,143.87143218893857
IDHmut_TP53wt,-296.19622983083894,69.20716542156735
IDHmut_TP53wt,-189.33542106672562,-3.7836893334213233
IDHmut_TP53wt,-236.71215545092878,157.19334108181354
IDHmut_TP53wt,-201.0517505788116,-63.300514184454364
IDHmut_TP53wt,-73.69019406827518,18.632658763875753
IDHmut_TP53wt,-199.24247463686095,28.171736763176625
IDHmut_TP53wt,-272.5216023285858,-114.30541508406094
IDHmut_TP53wt,-155.83704665381205,-121.79086845140552
IDHmut_TP53wt,-80.52809230985375,47.29592743358778
IDHmut_TP53wt,-241.8831370458636,141.8803182522081
IDHmut_TP53wt,-269.05421631825703,94.98570915470879
IDHmut_TP53wt,-322.9252417191102,36.52075489190388
IDHmut_TP53wt,-285.0616701267643,-96.50534804606067
IDHmut_TP53wt,-282.28231582524165,-41.37977765160883
IDHmut_TP53wt,-115.19356216962268,-73.87085112136185
IDHmut_TP53wt,-209.3033040843408,-76.98877508568229
IDHmut_TP53wt,-172.0432800422216,50.89683259356734
IDHmut_TP53wt,-326.83927974659343,-5.820613426177493
IDHmut_TP53wt,-233.62386623168751,-89.25233726126001
IDHmut_TP53wt,-157.64476116469658,57.21009262612031
IDHmut_TP53wt,-134.16759892174156,-28.65359616113158
IDHmut_TP53wt,-220.53894894250075,-134.21122390622756
IDHmut_TP53wt,-129.51759802553448,43.611197462482295
IDHmut_TP53wt,-131.59807867574807,-72.39346322039633
IDHmut_TP53wt,-211.19792501211964,-104.87093581921343
IDHmut_TP53wt,-141.33691880036807,-57.716769840768116
IDHmut_TP53wt,-99.78280407975753,-68.52307529145948
IDHmut_TP53wt,-95.5175445561678,42.04464253935342
IDHmut_TP53wt,-330.8843445281645,22.58250295328742
IDHmut_TP53wt,-311.2477435047123,-2.1870471034784806
IDHmut_TP53wt,-106.19013765886905,-24.247057851807
IDHmut_TP53wt,-233.04138756667047,64.27176358641613
IDHmut_TP53wt,-186.307793844781,-92.27808295135776
IDHmut_TP53wt,-124.05467464070126,58.391038934253125
IDHmut_TP53wt,-257.55218734406105,-109.34463959177266
IDHmut_TP53wt,-187.3790286200819,-31.379310564062678
IDHmut_TP53wt,-177.62187683609784,96.83180676213834
IDHmut_TP53wt,-246.3844794937611,126.3002142323748
IDHmut_TP53wt,-211.2465733625432,20.80610639263332
IDHmut_TP53wt,-234.47470455577928,34.692052996009366
IDHmut_TP53wt,-274.29734639129714,53.27592636877688
IDHmut_TP53wt,-161.86873117691565,-40.47984928895429
IDHmut_TP53wt,-172.5806754269684,-29.87248901258589
IDHmut_TP53wt,-217.8359153705193,68.97325123588254
IDHmut_TP53wt,-246.93765573058388,-97.4445698538364
IDHmut_TP53wt,-214.80635971824077,7.458258279806625
IDHmut_TP53wt,-236.3185400402207,113.3555379066099
IDHmut_TP53wt,-119.59922367811764,84.76116161742968
IDHmut_TP53wt,-172.80464354421414,81.90056510910227
IDHmut_TP53wt,-121.50756140100921,31.428714569024148
IDHmut_TP53wt,-170.40261415766003,66.49771451090139
